"","V1","V2"
"51104",98,0.3081330729
"51105",86,0.1831050657
"51106",51,0.5740694802
"51107",89,0.2993313779
"51108",79,0.3722135962
"51109",89,0.2910656441
"51110",74,0.4970471756
"51111",8,0.2742447809
"51112",85,0.2666902888
"51113",13,0.3535986474
"51114",74,0.3110358862
"51115",51,0.2671556674
"51116",74,0.2743824994
"51117",74,0.245462994
"51118",72,0.2978084132
"51119",74,0.2652766368
"51120",13,0.2033097997
"51121",98,0.4333810082
"51122",71,0.2380896921
"51123",74,0.4026048679
"51124",86,0.3690482015
"51125",18,0.2360109628
"51126",79,0.1842253817
"51127",35,0.2481137013
"51128",74,0.2402485846
"51129",74,0.3266281034
"51130",55,0.1829283371
"51131",70,0.5311785615
"51132",74,0.255404841
"51133",98,0.6127789292
"51134",74,0.3399356543
"51135",98,0.2390740801
"51136",74,0.2967861686
"51137",68,0.1979576697
"51138",13,0.3769871012
"51139",98,0.2961119648
"51140",74,0.3509456576
"51141",74,0.3089134667
"51142",72,0.3643577502
"51143",79,0.3054037823
"51144",74,0.3214813346
"51145",72,0.2943869543
"51146",74,0.267806302
"51147",71,0.3795222587
"51148",74,0.2995906718
"51149",89,0.2391291596
"51150",71,0.298374156
"51151",41,0.2539750016
"51152",79,0.2275861261
"51153",98,0.3445979203
"51154",74,0.3098934886
"51155",98,0.5786955807
"51156",88,0.2581478846
"51157",74,0.2608910072
"51158",79,0.2531366742
"51159",74,0.3848246604
"51160",57,0.1929207311
"51161",6,0.2167707049
"51162",74,0.2592939196
"51163",71,0.2870192741
"51164",98,0.2525849277
"51165",98,0.3490561658
"51166",51,0.37420291
"51167",74,0.2764334163
"51168",89,0.1674927543
"51169",74,0.3983288699
"51170",13,0.2930878118
"51171",89,0.3711132819
"51172",57,0.1929207311
"51173",74,0.4854994668
"51174",40,0.2323910665
"51175",13,0.3696746789
"51176",41,0.3543143581
"51177",74,0.3763770642
"51178",74,0.205268636
"51179",74,0.4032984943
"51180",98,0.4399696896
"51181",98,0.3082588555
"51182",74,0.2854565043
"51183",88,0.4098932671
"51184",95,0.2900815341
"51185",98,0.4081621218
"51186",71,0.3119835991
"51187",74,0.3241480124
"51188",70,0.2975106146
"51189",13,0.3664176977
"51190",74,0.2284034292
"51191",79,0.3858592054
"51192",51,0.3189886015
"51193",95,0.3772622668
"51194",70,0.2579492232
"51195",70,0.267160671
"51196",89,0.4109713584
"51197",68,0.1843992897
"51198",79,0.2709112228
"51199",74,0.4967559294
"51200",71,0.1635175292
"51201",98,0.3887651124
"51202",21,0.2839150707
"51203",88,0.2623596133
"51204",89,0.2407232899
"51205",74,0.3070613412
"51206",59,0.3530904485
"51207",71,0.3316708358
"51208",21,0.2170240773
"51209",74,0.4267155772
"51210",19,0.2965647268
"51211",98,0.2672001718
"51212",71,0.1951291424
"51213",55,0.4383889348
"51214",63,0.3593511534
"51215",68,0.2061532586
"51216",4,0.5276927367
"51217",74,0.3531220635
"51218",48,0.3779521935
"51219",70,0.3111368078
"51220",51,0.3521111238
"51221",41,0.3059236139
"51222",98,0.3715945633
"51223",55,0.2259305188
"51224",98,0.2710946977
"51225",74,0.2652766368
"51226",74,0.1740219471
"51227",51,0.2621671703
"51228",74,0.5708334701
"51229",74,0.4656905937
"51230",74,0.3262453435
"51231",98,0.3583800923
"51232",89,0.3380526136
"51233",71,0.3972776346
"51234",74,0.1970778652
"51235",74,0.3661759745
"51236",74,0.3519705369
"51237",13,0.4834956559
"51238",98,0.3231176454
"51239",79,0.1809092522
"51240",89,0.2597699865
"51241",74,0.4468954447
"51242",86,0.3104490926
"51243",76,0.2769221004
"51244",74,0.1870217431
"51245",71,0.3245751745
"51246",57,0.1929207311
"51247",74,0.3787134547
"51248",55,0.3819307178
"51249",74,0.2608910072
"51250",1,0.3373263603
"51251",70,0.3301650906
"51252",74,0.2691615699
"51253",70,0.4089941531
"51254",86,0.2367244029
"51255",26,0.3196473473
"51256",70,0.3024052737
"51257",70,0.3156044343
"51258",8,0.3856041885
"51259",8,0.4773024079
"51260",71,0.1951822247
"51261",43,0.1970021416
"51262",57,0.1929207311
"51263",57,0.1929207311
"51264",8,0.4746829523
"51265",73,0.277231245
"51266",13,0.2908406253
"51267",8,0.4762898295
"51268",26,0.196032801
"51269",70,0.2297762336
"51270",8,0.4857197171
"51271",57,0.1929207311
"51272",70,0.2158269491
"51273",24,0.3824474587
"51274",13,0.4166289874
"51275",9,0.1675387226
"51276",57,0.1929207311
"51277",13,0.3714025046
"51278",73,0.2879975768
"51279",8,0.356029772
"51280",8,0.5681777104
"51281",13,0.4041457514
"51282",62,0.2667833424
"51283",57,0.1929207311
"51284",57,0.1929207311
"51285",86,0.163151085
"51286",8,0.2737892628
"51287",8,0.4762689187
"51288",73,0.1739283159
"51289",57,0.1929207311
"51290",8,0.332381847
"51291",26,0.3019352443
"51292",13,0.2451604196
"51293",8,0.196143349
"51294",57,0.1929207311
"51295",8,0.4389822909
"51296",26,0.3204609654
"51297",87,0.3084666113
"51298",69,0.2380786062
"51299",62,0.30877392
"51300",13,0.2356092108
"51301",100,0.1922553799
"51302",95,0.303638681
"51303",57,0.1929207311
"51304",26,0.5149451983
"51305",57,0.1929207311
"51306",70,0.2328167576
"51307",26,0.1741318866
"51308",57,0.1929207311
"51309",8,0.5657292127
"51310",70,0.2849512524
"51311",8,0.3974406245
"51312",13,0.3085417052
"51313",26,0.1918961773
"51314",8,0.327314077
"51315",8,0.4337731939
"51316",8,0.3514018949
"51317",57,0.1929207311
"51318",8,0.47360985
"51319",69,0.3107914053
"51320",72,0.2679624288
"51321",51,0.3925249768
"51322",57,0.4686280502
"51323",57,0.4686280502
"51324",51,0.1802158389
"51325",89,0.2055229516
"51326",9,0.1792309648
"51327",57,0.4686280502
"51328",89,0.1797679282
"51329",24,0.4292965856
"51330",42,0.3483961509
"51331",57,0.4686280502
"51332",57,0.4686280502
"51333",57,0.4686280502
"51334",100,0.1910310024
"51335",41,0.3461654767
"51336",68,0.2053970844
"51337",57,0.4686280502
"51338",57,0.4686280502
"51339",57,0.4686280502
"51340",42,0.3319327905
"51341",57,0.4686280502
"51342",51,0.5218326768
"51343",4,0.1838522079
"51344",62,0.3679013918
"51345",62,0.2102255671
"51346",54,0.1757229328
"51347",71,0.2039895578
"51348",68,0.1581189897
"51349",86,0.1428009223
"51350",42,0.3025980663
"51351",75,0.6659064026
"51352",89,0.1883966767
"51353",61,0.2889297627
"51354",68,0.2961012866
"51355",57,0.4686280502
"51356",57,0.4686280502
"51357",71,0.2543442675
"51358",41,0.3163676767
"51359",57,0.4686280502
"51360",57,0.4686280502
"51361",57,0.4686280502
"51362",98,0.1941143651
"51363",57,0.4686280502
"51364",57,0.4686280502
"51365",57,0.4686280502
"51366",62,0.2880581342
"51367",62,0.3453031431
"51368",51,0.3107151192
"51369",57,0.4686280502
"51370",57,0.4686280502
"51371",57,0.4686280502
"51372",68,0.2531597296
"51373",57,0.4686280502
"51374",66,0.2847229921
"51375",68,0.2482984844
"51376",51,0.2465693712
"51377",61,0.234759932
"51378",48,0.302181764
"51379",54,0.3406344058
"51380",57,0.4686280502
"51381",57,0.4686280502
"51382",57,0.4686280502
"51383",57,0.4686280502
"51384",90,0.1596869346
"51385",57,0.4686280502
"51386",89,0.270863084
"51387",27,0.3078940078
"51388",57,0.4686280502
"51389",89,0.2793296413
"51390",99,0.2731924623
"51391",57,0.4686280502
"51392",61,0.2160401051
"51393",26,0.3797081662
"51394",57,0.4686280502
"51395",54,0.3260214407
"51396",98,0.2940905007
"51397",57,0.4686280502
"51398",72,0.1761606967
"51399",51,0.4280954342
"51400",57,0.4686280502
"51401",57,0.4686280502
"51402",57,0.4686280502
"51403",57,0.4686280502
"51404",57,0.1929207311
"51405",57,0.1929207311
"51406",57,0.4686280502
"51407",89,0.221156885
"51408",57,0.4686280502
"51409",57,0.4686280502
"51410",21,0.2095836033
"51411",72,0.2282118707
"51412",57,0.4686280502
"51413",57,0.4686280502
"51414",57,0.4686280502
"51415",57,0.4686280502
"51416",68,0.1714970316
"51417",89,0.2640202194
"51418",57,0.4686280502
"51419",57,0.4686280502
"51420",24,0.3923428895
"51421",57,0.4686280502
"51422",71,0.2713481524
"51423",57,0.4686280502
"51424",57,0.4686280502
"51425",88,0.2099483607
"51426",57,0.4686280502
"51427",70,0.341928366
"51428",57,0.4686280502
"51429",88,0.3349186973
"51430",6,0.2157008437
"51431",57,0.4686280502
"51432",57,0.4686280502
"51433",57,0.4686280502
"51434",57,0.4686280502
"51435",57,0.4686280502
"51436",57,0.4686280502
"51437",72,0.3130740358
"51438",57,0.4686280502
"51439",57,0.4686280502
"51440",57,0.4686280502
"51441",57,0.4686280502
"51442",57,0.4686280502
"51443",57,0.4686280502
"51444",9,0.2936440377
"51445",61,0.3388779637
"51446",57,0.4686280502
"51447",4,0.1344289289
"51448",57,0.4686280502
"51449",57,0.4686280502
"51450",57,0.4686280502
"51451",89,0.2038840655
"51452",9,0.1373830623
"51453",74,0.2172188257
"51454",89,0.2261490152
"51455",57,0.4686280502
"51456",57,0.4686280502
"51457",41,0.2060586269
"51458",48,0.1568291108
"51459",19,0.2134277832
"51460",64,0.203545921
"51461",57,0.4686280502
"51462",41,0.6284392707
"51463",57,0.4686280502
"51464",68,0.4334117821
"51465",57,0.4686280502
"51466",57,0.4686280502
"51467",57,0.4686280502
"51468",57,0.4686280502
"51469",51,0.3984289114
"51470",62,0.2514916987
"51471",9,0.2959908694
"51472",57,0.4686280502
"51473",41,0.1762735103
"51474",62,0.2329995987
"51475",9,0.2558440887
"51476",57,0.4686280502
"51477",57,0.4686280502
"51478",57,0.4686280502
"51479",57,0.4686280502
"51480",57,0.4686280502
"51481",57,0.4686280502
"51482",27,0.2606719234
"51483",57,0.4686280502
"51484",71,0.245475668
"51485",41,0.2754753011
"51486",61,0.2101679418
"51487",57,0.4686280502
"51488",57,0.4686280502
"51489",9,0.3654029454
"51490",57,0.4686280502
"51491",57,0.4686280502
"51492",57,0.4686280502
"51493",57,0.4686280502
"51494",68,0.1729285598
"51495",6,0.4387028291
"51496",57,0.4686280502
"51497",57,0.4686280502
"51498",57,0.4686280502
"51499",68,0.2439688918
"51500",57,0.4686280502
"51501",9,0.2600586947
"51502",57,0.4686280502
"51503",71,0.2666957266
"51504",57,0.4686280502
"51505",42,0.2754475881
"51506",57,0.4686280502
"51507",57,0.4686280502
"51508",57,0.4686280502
"51509",57,0.4686280502
"51510",40,0.1765969685
"51511",57,0.4686280502
"51512",72,0.2762610417
"51513",19,0.1903394308
"51514",41,0.2822748806
"51515",72,0.3186791083
"51516",57,0.4686280502
"51517",57,0.4686280502
"51518",27,0.3663520113
"51519",68,0.2095619141
"51520",57,0.4686280502
"51521",89,0.3133217011
"51522",51,0.2656469623
"51523",89,0.1821050187
"51524",57,0.4686280502
"51525",57,0.4686280502
"51526",57,0.4686280502
"51527",57,0.4686280502
"51528",57,0.4686280502
"51529",57,0.4686280502
"51530",75,0.8601746652
"51531",57,0.4686280502
"51532",69,0.239436837
"51533",57,0.1929207311
"51534",57,0.4686280502
"51535",57,0.4686280502
"51536",57,0.4686280502
"51537",57,0.4686280502
"51538",57,0.4686280502
"51539",74,0.1838869056
"51540",57,0.4686280502
"51541",57,0.4686280502
"51542",57,0.4686280502
"51543",13,0.2829712695
"51544",66,0.2331654837
"51545",27,0.2916647298
"51546",57,0.4686280502
"51547",51,0.3321630777
"51548",61,0.1977925052
"51549",89,0.1651874135
"51550",21,0.3080533017
"51551",61,0.264856895
"51552",75,0.3307978763
"51553",27,0.2631182989
"51554",57,0.4686280502
"51555",51,0.2426580409
"51556",57,0.1929207311
"51557",68,0.2873483611
"51558",57,0.4686280502
"51559",57,0.4686280502
"51560",57,0.4686280502
"51561",73,0.2923180532
"51562",35,0.181126273
"51563",57,0.4686280502
"51564",57,0.4686280502
"51565",57,0.4686280502
"51566",66,0.2513692557
"51567",57,0.4686280502
"51568",57,0.4686280502
"51569",51,0.3274356144
"51570",71,0.2112213463
"51571",4,0.183656892
"51572",72,0.1921923648
"51573",98,0.422718857
"51574",72,0.3941356531
"51575",57,0.4686280502
"51576",78,0.1861061938
"51577",57,0.4686280502
"51578",42,0.3241913791
"51579",57,0.4686280502
"51580",41,0.4427492939
"51581",57,0.4686280502
"51582",57,0.4686280502
"51583",57,0.4686280502
"51584",57,0.4686280502
"51585",89,0.3687833581
"51586",36,0.1791477488
"51587",71,0.3001719535
"51588",57,0.4686280502
"51589",57,0.4686280502
"51590",38,0.3188749795
"51591",62,0.3497498634
"51592",88,0.3059726587
"51593",57,0.4686280502
"51594",57,0.4686280502
"51595",41,0.3856327103
"51596",57,0.4686280502
"51597",27,0.1827922297
"51598",79,0.2114452683
"51599",75,0.3531157809
"51600",68,0.2952852664
"51601",57,0.4686280502
"51602",57,0.1929207311
"51603",57,0.4686280502
"51604",57,0.4686280502
"51605",57,0.4686280502
"51606",57,0.4686280502
"51607",57,0.4686280502
"51608",57,0.4686280502
"51609",72,0.224272747
"51610",57,0.4686280502
"51611",57,0.4686280502
"51612",68,0.2584794148
"51613",51,0.2142190611
"51614",51,0.2816571311
"51615",57,0.4686280502
"51616",62,0.2322486506
"51617",57,0.4686280502
"51618",42,0.2234474676
"51619",98,0.219210117
"51620",57,0.4686280502
"51621",98,0.4494987055
"51622",89,0.1829909705
"51623",61,0.2048044322
"51624",73,0.221540361
"51625",67,0.2420799206
"51626",57,0.4686280502
"51627",57,0.4686280502
"51628",64,0.2697196663
"51629",57,0.4686280502
"51630",57,0.4686280502
"51631",27,0.2180898493
"51632",57,0.4686280502
"51633",57,0.4686280502
"51634",57,0.4686280502
"51635",61,0.209140144
"51636",70,0.327939351
"51637",16,0.3023398428
"51638",61,0.1779899297
"51639",57,0.4686280502
"51640",57,0.1929207311
"51641",48,0.1997136497
"51642",72,0.2687524134
"51643",62,0.3053376007
"51644",57,0.1929207311
"51645",9,0.2743014183
"51646",57,0.4686280502
"51647",27,0.4226613089
"51648",42,0.2102826314
"51649",57,0.4686280502
"51650",89,0.2413681052
"51651",68,0.1535939711
"51652",57,0.4686280502
"51653",57,0.4686280502
"51654",18,0.2108827347
"51655",57,0.4686280502
"51656",64,0.1841361981
"51657",64,0.3817556053
"51658",85,0.343911389
"51659",95,0.2227139691
"51660",48,0.3443533001
"51661",85,0.2751405395
"51662",5,0.2125213004
"51663",72,0.3345155781
"51664",26,0.1661121859
"51665",85,0.3076806247
"51666",19,0.2357981427
"51667",87,0.2201657019
"51668",85,0.4920313647
"51669",87,0.3577469105
"51670",95,0.2861553944
"51671",64,0.1897312934
"51672",26,0.429678906
"51673",85,0.3808998319
"51674",86,0.2072566242
"51675",26,0.3907804089
"51676",36,0.3242860764
"51677",85,0.2810860315
"51678",56,0.1883258092
"51679",87,0.2083984272
"51680",56,0.3243396768
"51681",42,0.2782633596
"51682",85,0.4908869163
"51683",95,0.286239353
"51684",85,0.2649183635
"51685",85,0.2339534392
"51686",64,0.2777746831
"51687",85,0.2320786843
"51688",85,0.2514522078
"51689",95,0.3212480225
"51690",36,0.3178385751
"51691",15,0.1847191786
"51692",87,0.2490359402
"51693",26,0.3977709899
"51694",85,0.3353727704
"51695",72,0.4401201205
"51696",36,0.3542266871
"51697",85,0.3808998319
"51698",87,0.2579603779
"51699",87,0.3354141009
"51700",57,0.1929207311
"51701",85,0.372830199
"51702",56,0.1861847901
"51703",41,0.2492431019
"51704",85,0.3236779596
"51705",85,0.4292927061
"51706",85,0.358338267
"51707",95,0.1869843096
"51708",87,0.2375692524
"51709",10,0.331464173
"51710",71,0.2549199573
"51711",85,0.3121245238
"51712",48,0.4267493092
"51713",85,0.2905021927
"51714",9,0.2463906091
"51715",85,0.5089463779
"51716",85,0.3195073388
"51717",85,0.4312718555
"51718",85,0.2802611813
"51719",87,0.1725617389
"51720",56,0.2655424979
"51721",85,0.3355369006
"51722",87,0.1590385833
"51723",9,0.2846238009
"51724",85,0.257330395
"51725",87,0.2572492675
"51726",85,0.3435222721
"51727",85,0.2634899888
"51728",41,0.1795291385
"51729",26,0.3166663485
"51730",56,0.2343075245
"51731",71,0.2267998211
"51732",87,0.1881498811
"51733",87,0.2224941588
"51734",85,0.4048310885
"51735",85,0.2742951648
"51736",85,0.2484749065
"51737",87,0.4247453391
"51738",85,0.2628736863
"51739",64,0.2489629805
"51740",85,0.3274612622
"51741",16,0.2040582528
"51742",85,0.2634899888
"51743",85,0.3549874813
"51744",56,0.2957041222
"51745",56,0.1883258092
"51746",95,0.2041084475
"51747",57,0.1929207311
"51748",69,0.419264339
"51749",71,0.388451616
"51750",69,0.701196308
"51751",34,0.4197707896
"51752",57,0.1929207311
"51753",69,0.4306521264
"51754",8,0.3016159091
"51755",87,0.3051658228
"51756",69,0.21402971
"51757",89,0.3517162725
"51758",8,0.3445764588
"51759",69,0.2671904362
"51760",96,0.1574166806
"51761",71,0.3649349096
"51762",41,0.2483320331
"51763",2,0.2892791272
"51764",69,0.2641715473
"51765",41,0.3968362553
"51766",41,0.2294972828
"51767",69,0.4269589247
"51768",75,0.2060066187
"51769",89,0.3086054269
"51770",7,0.3515092967
"51771",69,0.4099249467
"51772",8,0.4424733831
"51773",89,0.2663302821
"51774",95,0.2804066536
"51775",8,0.2480010959
"51776",2,0.3516855532
"51777",41,0.3308149919
"51778",37,0.2735694892
"51779",98,0.3302106612
"51780",40,0.1985287828
"51781",71,0.4611276091
"51782",8,0.3016159091
"51783",71,0.1992473617
"51784",71,0.6326259353
"51785",2,0.2796904263
"51786",69,0.5715092192
"51787",69,0.4599808114
"51788",73,0.1987802788
"51789",69,0.3292129072
"51790",69,0.3377303201
"51791",69,0.417834187
"51792",69,0.2303825624
"51793",57,0.4686280502
"51794",57,0.4686280502
"51795",57,0.4686280502
"51796",57,0.4686280502
"51797",57,0.4686280502
"51798",15,0.2200886491
"51799",15,0.2628628126
"51800",71,0.3385553139
"51801",2,0.2097030072
"51802",57,0.4686280502
"51803",57,0.253293395
"51804",71,0.2790588669
"51805",57,0.4686280502
"51806",15,0.304941385
"51807",45,0.1989786924
"51808",74,0.1894451241
"51809",57,0.4686280502
"51810",57,0.4686280502
"51811",15,0.2368413593
"51812",57,0.4686280502
"51813",57,0.4686280502
"51814",55,0.2264025658
"51815",61,0.2586454478
"51816",74,0.2366261327
"51817",15,0.342475372
"51818",57,0.4686280502
"51819",71,0.3864790337
"51820",55,0.3627584472
"51821",57,0.4686280502
"51822",15,0.3300630438
"51823",57,0.4686280502
"51824",57,0.4686280502
"51825",51,0.1804580587
"51826",57,0.4686280502
"51827",57,0.4686280502
"51828",15,0.2478576113
"51829",68,0.43063911
"51830",15,0.2958246627
"51831",21,0.2524875442
"51832",15,0.2720623171
"51833",57,0.4686280502
"51834",57,0.4686280502
"51835",15,0.324928831
"51836",57,0.4686280502
"51837",57,0.4686280502
"51838",57,0.4686280502
"51839",57,0.4686280502
"51840",57,0.4686280502
"51841",57,0.1929207311
"51842",57,0.4686280502
"51843",57,0.4686280502
"51844",89,0.176051018
"51845",15,0.3717839035
"51846",15,0.138979029
"51847",15,0.269664392
"51848",57,0.4686280502
"51849",57,0.4686280502
"51850",57,0.4686280502
"51851",57,0.4686280502
"51852",41,0.1364090114
"51853",57,0.4686280502
"51854",15,0.2444688357
"51855",57,0.4686280502
"51856",55,0.3809326726
"51857",74,0.2043028767
"51858",57,0.4686280502
"51859",18,0.673250338
"51860",41,0.2090600514
"51861",55,0.241868717
"51862",79,0.288911617
"51863",68,0.2654460632
"51864",15,0.3884443735
"51865",57,0.4686280502
"51866",57,0.4686280502
"51867",71,0.3382258814
"51868",71,0.2443146248
"51869",57,0.4686280502
"51870",57,0.4686280502
"51871",57,0.4686280502
"51872",79,0.2823483407
"51873",57,0.4686280502
"51874",5,0.2638429087
"51875",21,0.3261845675
"51876",72,0.2863856398
"51877",57,0.4686280502
"51878",57,0.4686280502
"51879",57,0.4686280502
"51880",55,0.2612530455
"51881",57,0.4686280502
"51882",57,0.1929207311
"51883",57,0.4686280502
"51884",57,0.4686280502
"51885",72,0.2890054633
"51886",68,0.2821776001
"51887",57,0.4686280502
"51888",68,0.2358520525
"51889",57,0.4686280502
"51890",57,0.4686280502
"51891",57,0.4686280502
"51892",9,0.2250221139
"51893",15,0.3120923694
"51894",72,0.2672738383
"51895",15,0.3112456318
"51896",57,0.4686280502
"51897",57,0.4686280502
"51898",15,0.283631192
"51899",57,0.4686280502
"51900",57,0.4686280502
"51901",57,0.4686280502
"51902",57,0.4686280502
"51903",57,0.4686280502
"51904",57,0.1929207311
"51905",57,0.4686280502
"51906",57,0.4686280502
"51907",57,0.4686280502
"51908",18,0.2595880738
